model,task,level,l1,resource_type,layer,n_items,majority,rand_acc,selectivity,delta,expected_layer,acc_mean,acc_std,f1_mean,f1_std
mbert,subj_position,sent,german,n/a,0,1504,0.6776,0.6698,0.0024,0.6722,0.5326,0.6722,0.0101,0.5219,0.02
mbert,subj_position,sent,hindi,n/a,0,322,0.6776,0.6698,0.1035,0.7733,0.338,0.7733,0.0193,0.5886,0.0419
mbert,subj_position,sent,hungarian,n/a,0,217,0.6776,0.6698,0.0168,0.6866,0.8658,0.6866,0.0142,0.5092,0.022
mbert,subj_position,sent,italian,n/a,0,1501,0.6776,0.6698,0.027,0.6969,0.558,0.6969,0.0233,0.5005,0.0518
mbert,subj_position,sent,japonese,n/a,0,1320,0.6776,0.6698,0.0946,0.7644,0.2301,0.7644,0.019,0.6541,0.0349
mbert,subj_position,sent,kazah,n/a,0,2276,0.6776,0.6698,-0.0187,0.6511,0.6648,0.6511,0.0045,0.531,0.007
mbert,subj_position,sent,korean,n/a,0,2175,0.6776,0.6698,0.0272,0.697,0.5591,0.697,0.015,0.5528,0.015
mbert,subj_position,sent,norwegian,n/a,0,849,0.6776,0.6698,0.0522,0.722,0.3349,0.722,0.0136,0.5817,0.0472
mbert,subj_position,sent,pushtu,n/a,0,293,0.6776,0.6698,0.0878,0.7576,0.3046,0.7576,0.022,0.5542,0.0613
mbert,subj_position,sent,swedish,n/a,0,1888,0.6776,0.6698,0.0029,0.6727,0.4658,0.6727,0.0117,0.5961,0.0139
mbert,subj_position,sent,thai,n/a,0,318,0.6776,0.6698,0.1289,0.7987,0.3111,0.7987,0.0321,0.6082,0.0285
mbert,subj_position,sent,сzech,n/a,0,832,0.6776,0.6698,-0.0088,0.661,0.7543,0.661,0.0214,0.4007,0.0442
mbert,subj_position,sent,resource_high,high,0,19199,0.6776,0.6698,0.0763,0.7461,0.3438,0.7461,0.001,0.6093,0.0053
mbert,subj_position,sent,resource_low,low,0,6284,0.6776,0.6698,0.0269,0.6967,0.4336,0.6967,0.0099,0.5598,0.0116
mbert,subj_position,sent,arabic,n/a,1,1152,0.6776,0.6698,0.0672,-0.0069,0.3102,0.737,0.0169,0.596,0.0254
mbert,subj_position,sent,bulgarian,n/a,1,758,0.6776,0.6698,0.0822,-0.0013,0.4139,0.752,0.0099,0.6099,0.0215
mbert,subj_position,sent,chinese,n/a,1,2261,0.6776,0.6698,0.0113,0.0044,0.5964,0.6811,0.007,0.5858,0.0086
mbert,subj_position,sent,english,n/a,1,2935,0.6776,0.6698,0.0283,0.0034,0.4427,0.6981,0.0072,0.5706,0.0039
mbert,subj_position,sent,finnish,n/a,1,2695,0.6776,0.6698,-0.0368,-0.0082,0.5666,0.633,0.0064,0.5116,0.0185
mbert,subj_position,sent,french,n/a,1,2187,0.6776,0.6698,0.0586,-0.0023,0.3444,0.7284,0.0152,0.5403,0.0155
mbert,subj_position,sent,german,n/a,1,1504,0.6776,0.6698,0.0144,0.012,0.5326,0.6842,0.0091,0.5471,0.0055
mbert,subj_position,sent,hindi,n/a,1,322,0.6776,0.6698,0.088,-0.0155,0.338,0.7578,0.0273,0.5818,0.0359
mbert,subj_position,sent,hungarian,n/a,1,217,0.6776,0.6698,0.0397,0.0229,0.8658,0.7095,0.0421,0.543,0.095
mbert,subj_position,sent,italian,n/a,1,1501,0.6776,0.6698,0.0124,-0.0147,0.558,0.6822,0.0186,0.4937,0.0375
mbert,subj_position,sent,japonese,n/a,1,1320,0.6776,0.6698,0.0953,0.0008,0.2301,0.7652,0.0156,0.6592,0.0293
mbert,subj_position,sent,kazah,n/a,1,2276,0.6776,0.6698,-0.0231,-0.0044,0.6648,0.6467,0.0088,0.5345,0.0193
mbert,subj_position,sent,korean,n/a,1,2175,0.6776,0.6698,0.0304,0.0032,0.5591,0.7002,0.0181,0.5534,0.0192
mbert,subj_position,sent,norwegian,n/a,1,849,0.6776,0.6698,0.0475,-0.0047,0.3349,0.7173,0.0264,0.5885,0.0446
mbert,subj_position,sent,pushtu,n/a,1,293,0.6776,0.6698,0.074,-0.0137,0.3046,0.7438,0.0378,0.566,0.0627
mbert,subj_position,sent,swedish,n/a,1,1888,0.6776,0.6698,-0.0072,-0.0101,0.4658,0.6626,0.0085,0.5833,0.0163
mbert,subj_position,sent,thai,n/a,1,318,0.6776,0.6698,0.1132,-0.0157,0.3111,0.783,0.0408,0.5748,0.0289
mbert,subj_position,sent,сzech,n/a,1,832,0.6776,0.6698,-0.0064,0.0024,0.7543,0.6635,0.0236,0.4225,0.0481
mbert,subj_position,sent,resource_high,high,1,19199,0.6776,0.6698,0.0781,0.0018,0.3438,0.7479,0.0004,0.6151,0.0039
mbert,subj_position,sent,resource_low,low,1,6284,0.6776,0.6698,0.0226,-0.0043,0.4336,0.6924,0.0132,0.5599,0.0182
mbert,subj_position,sent,arabic,n/a,2,1152,0.6776,0.6698,0.062,-0.0052,0.3102,0.7318,0.0085,0.581,0.0416
mbert,subj_position,sent,bulgarian,n/a,2,758,0.6776,0.6698,0.0716,-0.0106,0.4139,0.7414,0.0125,0.5893,0.0175
mbert,subj_position,sent,chinese,n/a,2,2261,0.6776,0.6698,0.0281,0.0168,0.5964,0.6979,0.0114,0.6076,0.0147
mbert,subj_position,sent,english,n/a,2,2935,0.6776,0.6698,0.0297,0.0014,0.4427,0.6995,0.0118,0.5716,0.0167
mbert,subj_position,sent,finnish,n/a,2,2695,0.6776,0.6698,-0.0338,0.003,0.5666,0.636,0.0104,0.5148,0.0173
mbert,subj_position,sent,french,n/a,2,2187,0.6776,0.6698,0.054,-0.0046,0.3444,0.7238,0.0032,0.5372,0.0061
mbert,subj_position,sent,german,n/a,2,1504,0.6776,0.6698,0.0164,0.002,0.5326,0.6862,0.0108,0.5495,0.0119
mbert,subj_position,sent,hindi,n/a,2,322,0.6776,0.6698,0.1128,0.0248,0.338,0.7826,0.0231,0.6162,0.019
mbert,subj_position,sent,hungarian,n/a,2,217,0.6776,0.6698,0.0305,-0.0091,0.8658,0.7003,0.0337,0.5346,0.0998
mbert,subj_position,sent,italian,n/a,2,1501,0.6776,0.6698,0.013,0.0007,0.558,0.6829,0.0133,0.5024,0.0239
mbert,subj_position,sent,japonese,n/a,2,1320,0.6776,0.6698,0.0999,0.0045,0.2301,0.7697,0.0112,0.6686,0.0206
mbert,subj_position,sent,kazah,n/a,2,2276,0.6776,0.6698,-0.024,-0.0009,0.6648,0.6459,0.0066,0.5301,0.0158
mbert,subj_position,sent,korean,n/a,2,2175,0.6776,0.6698,0.035,0.0046,0.5591,0.7048,0.0137,0.5547,0.0126
mbert,subj_position,sent,norwegian,n/a,2,849,0.6776,0.6698,0.0569,0.0094,0.3349,0.7267,0.0245,0.6045,0.0507
mbert,subj_position,sent,pushtu,n/a,2,293,0.6776,0.6698,0.0776,0.0035,0.3046,0.7474,0.0137,0.5683,0.0432
mbert,subj_position,sent,swedish,n/a,2,1888,0.6776,0.6698,0.0076,0.0148,0.4658,0.6774,0.0117,0.6019,0.0138
mbert,subj_position,sent,thai,n/a,2,318,0.6776,0.6698,0.1038,-0.0094,0.3111,0.7736,0.0408,0.567,0.0456
mbert,subj_position,sent,сzech,n/a,2,832,0.6776,0.6698,-0.01,-0.0036,0.7543,0.6598,0.0352,0.4243,0.0625
mbert,subj_position,sent,resource_high,high,2,19199,0.6776,0.6698,0.0796,0.0015,0.3438,0.7494,0.0025,0.6188,0.0039
mbert,subj_position,sent,resource_low,low,2,6284,0.6776,0.6698,0.0332,0.0107,0.4336,0.7031,0.0059,0.5747,0.0102
mbert,subj_position,sent,arabic,n/a,3,1152,0.6776,0.6698,0.068,0.0061,0.3102,0.7378,0.0075,0.588,0.0276
mbert,subj_position,sent,bulgarian,n/a,3,758,0.6776,0.6698,0.0782,0.0066,0.4139,0.748,0.0176,0.6094,0.0286
mbert,subj_position,sent,chinese,n/a,3,2261,0.6776,0.6698,0.0299,0.0018,0.5964,0.6997,0.0093,0.6114,0.0153
mbert,subj_position,sent,english,n/a,3,2935,0.6776,0.6698,0.0334,0.0037,0.4427,0.7032,0.0122,0.5766,0.0135
mbert,subj_position,sent,finnish,n/a,3,2695,0.6776,0.6698,-0.0064,0.0275,0.5666,0.6635,0.0092,0.5492,0.0175
mbert,subj_position,sent,french,n/a,3,2187,0.6776,0.6698,0.0677,0.0137,0.3444,0.7375,0.011,0.5477,0.0105
mbert,subj_position,sent,german,n/a,3,1504,0.6776,0.6698,0.033,0.0166,0.5326,0.7028,0.0113,0.5828,0.012
mbert,subj_position,sent,hindi,n/a,3,322,0.6776,0.6698,0.1065,-0.0063,0.338,0.7763,0.0269,0.6133,0.0297
mbert,subj_position,sent,hungarian,n/a,3,217,0.6776,0.6698,0.0399,0.0094,0.8658,0.7097,0.0294,0.5265,0.0489
mbert,subj_position,sent,italian,n/a,3,1501,0.6776,0.6698,0.0164,0.0033,0.558,0.6862,0.0201,0.5111,0.0289
mbert,subj_position,sent,japonese,n/a,3,1320,0.6776,0.6698,0.109,0.0091,0.2301,0.7788,0.0047,0.6733,0.0133
mbert,subj_position,sent,kazah,n/a,3,2276,0.6776,0.6698,-0.0081,0.0158,0.6648,0.6617,0.0222,0.5556,0.0344
mbert,subj_position,sent,korean,n/a,3,2175,0.6776,0.6698,0.0419,0.0069,0.5591,0.7117,0.0063,0.5665,0.0138
mbert,subj_position,sent,norwegian,n/a,3,849,0.6776,0.6698,0.0687,0.0118,0.3349,0.7385,0.0247,0.6148,0.0591
mbert,subj_position,sent,pushtu,n/a,3,293,0.6776,0.6698,0.0809,0.0034,0.3046,0.7508,0.0206,0.5958,0.0437
mbert,subj_position,sent,swedish,n/a,3,1888,0.6776,0.6698,0.0262,0.0185,0.4658,0.696,0.0095,0.6268,0.0136
mbert,subj_position,sent,thai,n/a,3,318,0.6776,0.6698,0.1069,0.0031,0.3111,0.7767,0.0292,0.5617,0.0287
mbert,subj_position,sent,сzech,n/a,3,832,0.6776,0.6698,-0.0124,-0.0024,0.7543,0.6574,0.037,0.4367,0.0684
mbert,subj_position,sent,resource_high,high,3,19199,0.6776,0.6698,0.0894,0.0098,0.3438,0.7592,0.0028,0.6373,0.0025
mbert,subj_position,sent,resource_low,low,3,6284,0.6776,0.6698,0.0449,0.0116,0.4336,0.7147,0.0085,0.593,0.0133
mbert,subj_position,sent,arabic,n/a,4,1152,0.6776,0.6698,0.0767,0.0087,0.3102,0.7465,0.0065,0.6025,0.0148
mbert,subj_position,sent,bulgarian,n/a,4,758,0.6776,0.6698,0.0677,-0.0106,0.4139,0.7375,0.0133,0.6032,0.0224
mbert,subj_position,sent,chinese,n/a,4,2261,0.6776,0.6698,0.0308,0.0009,0.5964,0.7006,0.0191,0.614,0.0247
mbert,subj_position,sent,english,n/a,4,2935,0.6776,0.6698,0.061,0.0276,0.4427,0.7308,0.012,0.6105,0.0141
mbert,subj_position,sent,finnish,n/a,4,2695,0.6776,0.6698,0.0189,0.0252,0.5666,0.6887,0.0118,0.578,0.0252
mbert,subj_position,sent,french,n/a,4,2187,0.6776,0.6698,0.0705,0.0027,0.3444,0.7403,0.0129,0.5664,0.0065
mbert,subj_position,sent,german,n/a,4,1504,0.6776,0.6698,0.0483,0.0153,0.5326,0.7181,0.0106,0.5975,0.0192
mbert,subj_position,sent,hindi,n/a,4,322,0.6776,0.6698,0.0941,-0.0124,0.338,0.7639,0.0181,0.5873,0.0398
mbert,subj_position,sent,hungarian,n/a,4,217,0.6776,0.6698,0.049,0.0091,0.8658,0.7189,0.0288,0.5622,0.0602
mbert,subj_position,sent,italian,n/a,4,1501,0.6776,0.6698,0.029,0.0127,0.558,0.6989,0.002,0.5222,0.0072
mbert,subj_position,sent,japonese,n/a,4,1320,0.6776,0.6698,0.1218,0.0129,0.2301,0.7917,0.0095,0.6902,0.0185
mbert,subj_position,sent,kazah,n/a,4,2276,0.6776,0.6698,0.0239,0.0321,0.6648,0.6938,0.0088,0.5957,0.0225
mbert,subj_position,sent,korean,n/a,4,2175,0.6776,0.6698,0.0677,0.0257,0.5591,0.7375,0.0183,0.6027,0.027
mbert,subj_position,sent,norwegian,n/a,4,849,0.6776,0.6698,0.0663,-0.0024,0.3349,0.7362,0.0203,0.6025,0.0393
mbert,subj_position,sent,pushtu,n/a,4,293,0.6776,0.6698,0.0605,-0.0205,0.3046,0.7303,0.0223,0.5647,0.0617
mbert,subj_position,sent,swedish,n/a,4,1888,0.6776,0.6698,0.0315,0.0053,0.4658,0.7013,0.0156,0.633,0.0181
mbert,subj_position,sent,thai,n/a,4,318,0.6776,0.6698,0.1289,0.022,0.3111,0.7987,0.038,0.6108,0.0443
mbert,subj_position,sent,сzech,n/a,4,832,0.6776,0.6698,0.0117,0.024,0.7543,0.6815,0.0337,0.45,0.0839
mbert,subj_position,sent,resource_high,high,4,19199,0.6776,0.6698,0.102,0.0126,0.3438,0.7718,0.0031,0.6627,0.0039
mbert,subj_position,sent,resource_low,low,4,6284,0.6776,0.6698,0.0565,0.0116,0.4336,0.7263,0.019,0.6107,0.0275
mbert,subj_position,sent,arabic,n/a,5,1152,0.6776,0.6698,0.0837,0.0069,0.3102,0.7535,0.0138,0.6073,0.042
mbert,subj_position,sent,bulgarian,n/a,5,758,0.6776,0.6698,0.1059,0.0382,0.4139,0.7757,0.0162,0.6545,0.0178
mbert,subj_position,sent,chinese,n/a,5,2261,0.6776,0.6698,0.067,0.0363,0.5964,0.7368,0.0117,0.6531,0.0228
mbert,subj_position,sent,english,n/a,5,2935,0.6776,0.6698,0.0811,0.0201,0.4427,0.7509,0.0127,0.6344,0.0147
mbert,subj_position,sent,finnish,n/a,5,2695,0.6776,0.6698,0.0434,0.0245,0.5666,0.7132,0.0216,0.6046,0.0347
mbert,subj_position,sent,french,n/a,5,2187,0.6776,0.6698,0.0865,0.016,0.3444,0.7563,0.013,0.594,0.0109
mbert,subj_position,sent,german,n/a,5,1504,0.6776,0.6698,0.0715,0.0233,0.5326,0.7414,0.0133,0.6166,0.016
mbert,subj_position,sent,hindi,n/a,5,322,0.6776,0.6698,0.0911,-0.0031,0.338,0.7609,0.004,0.5906,0.0183
mbert,subj_position,sent,hungarian,n/a,5,217,0.6776,0.6698,0.0492,0.0002,0.8658,0.7191,0.0267,0.5663,0.0258
mbert,subj_position,sent,italian,n/a,5,1501,0.6776,0.6698,0.049,0.02,0.558,0.7188,0.0092,0.5514,0.0189
mbert,subj_position,sent,japonese,n/a,5,1320,0.6776,0.6698,0.1332,0.0114,0.2301,0.803,0.0075,0.7063,0.0078
mbert,subj_position,sent,kazah,n/a,5,2276,0.6776,0.6698,0.0529,0.029,0.6648,0.7228,0.0006,0.6308,0.0076
mbert,subj_position,sent,korean,n/a,5,2175,0.6776,0.6698,0.0971,0.0294,0.5591,0.7669,0.0122,0.6493,0.0075
mbert,subj_position,sent,norwegian,n/a,5,849,0.6776,0.6698,0.0663,0.0,0.3349,0.7362,0.0164,0.6104,0.0281
mbert,subj_position,sent,pushtu,n/a,5,293,0.6776,0.6698,0.098,0.0376,0.3046,0.7679,0.0108,0.6133,0.0457
mbert,subj_position,sent,swedish,n/a,5,1888,0.6776,0.6698,0.0738,0.0424,0.4658,0.7436,0.0104,0.6796,0.0113
mbert,subj_position,sent,thai,n/a,5,318,0.6776,0.6698,0.1478,0.0189,0.3111,0.8176,0.0451,0.6521,0.0801
mbert,subj_position,sent,сzech,n/a,5,832,0.6776,0.6698,0.0333,0.0217,0.7543,0.7031,0.0344,0.4952,0.0703
mbert,subj_position,sent,resource_high,high,5,19199,0.6776,0.6698,0.1241,0.0221,0.3438,0.7939,0.0023,0.697,0.0052
mbert,subj_position,sent,resource_low,low,5,6284,0.6776,0.6698,0.091,0.0345,0.4336,0.7608,0.0074,0.6535,0.0128
mbert,subj_position,sent,arabic,n/a,6,1152,0.6776,0.6698,0.101,0.0174,0.3102,0.7708,0.0149,0.6431,0.0342
mbert,subj_position,sent,bulgarian,n/a,6,758,0.6776,0.6698,0.1257,0.0198,0.4139,0.7955,0.0137,0.6711,0.0133
mbert,subj_position,sent,chinese,n/a,6,2261,0.6776,0.6698,0.0847,0.0177,0.5964,0.7545,0.0086,0.6795,0.0149
mbert,subj_position,sent,english,n/a,6,2935,0.6776,0.6698,0.0999,0.0187,0.4427,0.7697,0.0122,0.6687,0.0169
mbert,subj_position,sent,finnish,n/a,6,2695,0.6776,0.6698,0.0537,0.0104,0.5666,0.7236,0.0228,0.6174,0.03
mbert,subj_position,sent,french,n/a,6,2187,0.6776,0.6698,0.1034,0.0169,0.3444,0.7732,0.013,0.622,0.0219
mbert,subj_position,sent,german,n/a,6,1504,0.6776,0.6698,0.0922,0.0206,0.5326,0.762,0.0093,0.6538,0.0141
mbert,subj_position,sent,hindi,n/a,6,322,0.6776,0.6698,0.1252,0.0342,0.338,0.795,0.0077,0.6647,0.0131
mbert,subj_position,sent,hungarian,n/a,6,217,0.6776,0.6698,0.0492,-0.0001,0.8658,0.719,0.0155,0.5787,0.0318
mbert,subj_position,sent,italian,n/a,6,1501,0.6776,0.6698,0.0577,0.0087,0.558,0.7275,0.0082,0.56,0.0212
mbert,subj_position,sent,japonese,n/a,6,1320,0.6776,0.6698,0.14,0.0068,0.2301,0.8098,0.006,0.7238,0.0139
mbert,subj_position,sent,kazah,n/a,6,2276,0.6776,0.6698,0.0683,0.0154,0.6648,0.7381,0.0054,0.6428,0.0106
mbert,subj_position,sent,korean,n/a,6,2175,0.6776,0.6698,0.115,0.0179,0.5591,0.7848,0.003,0.6774,0.0096
mbert,subj_position,sent,norwegian,n/a,6,849,0.6776,0.6698,0.0887,0.0224,0.3349,0.7585,0.013,0.6387,0.0207
mbert,subj_position,sent,pushtu,n/a,6,293,0.6776,0.6698,0.1049,0.0069,0.3046,0.7747,0.0084,0.6365,0.03
mbert,subj_position,sent,swedish,n/a,6,1888,0.6776,0.6698,0.0738,-0.0,0.4658,0.7436,0.0071,0.676,0.0027
mbert,subj_position,sent,thai,n/a,6,318,0.6776,0.6698,0.1415,-0.0063,0.3111,0.8113,0.0336,0.6497,0.053
mbert,subj_position,sent,сzech,n/a,6,832,0.6776,0.6698,0.0526,0.0192,0.7543,0.7224,0.033,0.514,0.0602
mbert,subj_position,sent,resource_high,high,6,19199,0.6776,0.6698,0.1363,0.0122,0.3438,0.8061,0.0046,0.7164,0.0079
mbert,subj_position,sent,resource_low,low,6,6284,0.6776,0.6698,0.0904,-0.0006,0.4336,0.7602,0.0112,0.6558,0.0174
mbert,subj_position,sent,arabic,n/a,7,1152,0.6776,0.6698,0.1001,-0.0009,0.3102,0.77,0.0178,0.6444,0.028
mbert,subj_position,sent,bulgarian,n/a,7,758,0.6776,0.6698,0.127,0.0013,0.4139,0.7968,0.0154,0.6616,0.0166
mbert,subj_position,sent,chinese,n/a,7,2261,0.6776,0.6698,0.086,0.0013,0.5964,0.7559,0.0083,0.6821,0.0099
mbert,subj_position,sent,english,n/a,7,2935,0.6776,0.6698,0.0999,0.0,0.4427,0.7697,0.0072,0.6774,0.0169
mbert,subj_position,sent,finnish,n/a,7,2695,0.6776,0.6698,0.0601,0.0063,0.5666,0.7299,0.0191,0.6293,0.0271
mbert,subj_position,sent,french,n/a,7,2187,0.6776,0.6698,0.1016,-0.0018,0.3444,0.7714,0.0036,0.613,0.0053
mbert,subj_position,sent,german,n/a,7,1504,0.6776,0.6698,0.0982,0.006,0.5326,0.768,0.0205,0.6705,0.0295
mbert,subj_position,sent,hindi,n/a,7,322,0.6776,0.6698,0.1189,-0.0063,0.338,0.7888,0.0125,0.6482,0.0208
mbert,subj_position,sent,hungarian,n/a,7,217,0.6776,0.6698,0.0813,0.0322,0.8658,0.7511,0.0115,0.6111,0.0385
mbert,subj_position,sent,italian,n/a,7,1501,0.6776,0.6698,0.0657,0.008,0.558,0.7355,0.0076,0.5707,0.0306
mbert,subj_position,sent,japonese,n/a,7,1320,0.6776,0.6698,0.1378,-0.0023,0.2301,0.8076,0.0028,0.7198,0.012
mbert,subj_position,sent,kazah,n/a,7,2276,0.6776,0.6698,0.0776,0.0092,0.6648,0.7474,0.0171,0.6578,0.0249
mbert,subj_position,sent,korean,n/a,7,2175,0.6776,0.6698,0.1159,0.0009,0.5591,0.7857,0.0069,0.6845,0.0108
mbert,subj_position,sent,norwegian,n/a,7,849,0.6776,0.6698,0.0805,-0.0082,0.3349,0.7503,0.0145,0.6284,0.033
mbert,subj_position,sent,pushtu,n/a,7,293,0.6776,0.6698,0.0947,-0.0102,0.3046,0.7645,0.0084,0.6268,0.0428
mbert,subj_position,sent,swedish,n/a,7,1888,0.6776,0.6698,0.077,0.0032,0.4658,0.7468,0.0082,0.6846,0.0124
mbert,subj_position,sent,thai,n/a,7,318,0.6776,0.6698,0.1415,0.0,0.3111,0.8113,0.0077,0.6523,0.0096
mbert,subj_position,sent,сzech,n/a,7,832,0.6776,0.6698,0.0285,-0.024,0.7543,0.6984,0.0321,0.5105,0.0607
mbert,subj_position,sent,resource_high,high,7,19199,0.6776,0.6698,0.1376,0.0014,0.3438,0.8074,0.0041,0.7191,0.0086
mbert,subj_position,sent,resource_low,low,7,6284,0.6776,0.6698,0.099,0.0086,0.4336,0.7688,0.0082,0.665,0.0088
mbert,subj_position,sent,arabic,n/a,8,1152,0.6776,0.6698,0.1019,0.0017,0.3102,0.7717,0.0121,0.6457,0.013
mbert,subj_position,sent,bulgarian,n/a,8,758,0.6776,0.6698,0.1138,-0.0132,0.4139,0.7836,0.0071,0.6426,0.0005
mbert,subj_position,sent,chinese,n/a,8,2261,0.6776,0.6698,0.0767,-0.0093,0.5964,0.7466,0.0098,0.6687,0.0099
mbert,subj_position,sent,english,n/a,8,2935,0.6776,0.6698,0.0951,-0.0048,0.4427,0.7649,0.0018,0.6671,0.0109
mbert,subj_position,sent,finnish,n/a,8,2695,0.6776,0.6698,0.056,-0.0041,0.5666,0.7258,0.0095,0.6141,0.0158
mbert,subj_position,sent,french,n/a,8,2187,0.6776,0.6698,0.1061,0.0046,0.3444,0.7759,0.0073,0.6199,0.0085
mbert,subj_position,sent,german,n/a,8,1504,0.6776,0.6698,0.0702,-0.0279,0.5326,0.74,0.0162,0.6181,0.0222
mbert,subj_position,sent,hindi,n/a,8,322,0.6776,0.6698,0.1035,-0.0155,0.338,0.7733,0.0083,0.6368,0.0328
mbert,subj_position,sent,hungarian,n/a,8,217,0.6776,0.6698,0.0675,-0.0138,0.8658,0.7373,0.0115,0.5796,0.0347
mbert,subj_position,sent,italian,n/a,8,1501,0.6776,0.6698,0.0857,0.02,0.558,0.7555,0.0107,0.611,0.0339
mbert,subj_position,sent,japonese,n/a,8,1320,0.6776,0.6698,0.137,-0.0008,0.2301,0.8068,0.0177,0.7159,0.037
mbert,subj_position,sent,kazah,n/a,8,2276,0.6776,0.6698,0.0622,-0.0154,0.6648,0.732,0.0133,0.6358,0.0222
mbert,subj_position,sent,korean,n/a,8,2175,0.6776,0.6698,0.1118,-0.0041,0.5591,0.7816,0.0121,0.6722,0.0305
mbert,subj_position,sent,norwegian,n/a,8,849,0.6776,0.6698,0.0875,0.0071,0.3349,0.7574,0.0164,0.6391,0.0307
mbert,subj_position,sent,pushtu,n/a,8,293,0.6776,0.6698,0.0912,-0.0035,0.3046,0.761,0.0323,0.6124,0.078
mbert,subj_position,sent,swedish,n/a,8,1888,0.6776,0.6698,0.0786,0.0016,0.4658,0.7484,0.0062,0.6852,0.0083
mbert,subj_position,sent,thai,n/a,8,318,0.6776,0.6698,0.1352,-0.0063,0.3111,0.805,0.0292,0.6367,0.0528
mbert,subj_position,sent,сzech,n/a,8,832,0.6776,0.6698,0.0538,0.0252,0.7543,0.7236,0.0143,0.5063,0.0116
mbert,subj_position,sent,resource_high,high,8,19199,0.6776,0.6698,0.1321,-0.0055,0.3438,0.8019,0.004,0.7112,0.0089
mbert,subj_position,sent,resource_low,low,8,6284,0.6776,0.6698,0.0934,-0.0056,0.4336,0.7632,0.0125,0.6514,0.0171
mbert,subj_position,sent,arabic,n/a,9,1152,0.6776,0.6698,0.1062,0.0043,0.3102,0.776,0.0139,0.6598,0.0234
mbert,subj_position,sent,bulgarian,n/a,9,758,0.6776,0.6698,0.1045,-0.0093,0.4139,0.7744,0.0206,0.6378,0.0284
mbert,subj_position,sent,chinese,n/a,9,2261,0.6776,0.6698,0.0847,0.008,0.5964,0.7545,0.0172,0.6758,0.024
mbert,subj_position,sent,english,n/a,9,2935,0.6776,0.6698,0.074,-0.0211,0.4427,0.7438,0.0129,0.6369,0.0129
mbert,subj_position,sent,finnish,n/a,9,2695,0.6776,0.6698,0.0508,-0.0052,0.5666,0.7206,0.014,0.6167,0.0179
mbert,subj_position,sent,french,n/a,9,2187,0.6776,0.6698,0.0961,-0.0101,0.3444,0.7659,0.0086,0.6086,0.0115
mbert,subj_position,sent,german,n/a,9,1504,0.6776,0.6698,0.0682,-0.002,0.5326,0.738,0.0174,0.6165,0.0208
mbert,subj_position,sent,hindi,n/a,9,322,0.6776,0.6698,0.1066,0.0031,0.338,0.7764,0.0077,0.6542,0.0308
mbert,subj_position,sent,hungarian,n/a,9,217,0.6776,0.6698,0.1043,0.0368,0.8658,0.7742,0.0074,0.6342,0.0569
mbert,subj_position,sent,italian,n/a,9,1501,0.6776,0.6698,0.0637,-0.022,0.558,0.7335,0.0059,0.5741,0.0164
mbert,subj_position,sent,japonese,n/a,9,1320,0.6776,0.6698,0.1362,-0.0008,0.2301,0.8061,0.0187,0.7134,0.0324
mbert,subj_position,sent,kazah,n/a,9,2276,0.6776,0.6698,0.056,-0.0062,0.6648,0.7258,0.0102,0.6275,0.0239
mbert,subj_position,sent,korean,n/a,9,2175,0.6776,0.6698,0.1063,-0.0055,0.5591,0.7761,0.0062,0.6716,0.0109
mbert,subj_position,sent,norwegian,n/a,9,849,0.6776,0.6698,0.0746,-0.013,0.3349,0.7444,0.0044,0.6197,0.0079
mbert,subj_position,sent,pushtu,n/a,9,293,0.6776,0.6698,0.0639,-0.0272,0.3046,0.7337,0.0095,0.5803,0.0586
mbert,subj_position,sent,swedish,n/a,9,1888,0.6776,0.6698,0.0712,-0.0074,0.4658,0.741,0.0187,0.6783,0.0217
mbert,subj_position,sent,thai,n/a,9,318,0.6776,0.6698,0.1132,-0.022,0.3111,0.783,0.0154,0.5849,0.0432
mbert,subj_position,sent,сzech,n/a,9,832,0.6776,0.6698,0.0417,-0.012,0.7543,0.7115,0.0163,0.4887,0.0475
mbert,subj_position,sent,resource_high,high,9,19199,0.6776,0.6698,0.1308,-0.0013,0.3438,0.8006,0.0028,0.7082,0.0059
mbert,subj_position,sent,resource_low,low,9,6284,0.6776,0.6698,0.0867,-0.0067,0.4336,0.7565,0.0073,0.6456,0.0108
mbert,subj_position,sent,arabic,n/a,10,1152,0.6776,0.6698,0.0741,-0.0321,0.3102,0.7439,0.0242,0.6098,0.0232
mbert,subj_position,sent,bulgarian,n/a,10,758,0.6776,0.6698,0.098,-0.0066,0.4139,0.7678,0.0127,0.6265,0.0138
mbert,subj_position,sent,chinese,n/a,10,2261,0.6776,0.6698,0.0657,-0.019,0.5964,0.7355,0.0165,0.652,0.025
mbert,subj_position,sent,english,n/a,10,2935,0.6776,0.6698,0.0675,-0.0065,0.4427,0.7373,0.0146,0.6277,0.0212
mbert,subj_position,sent,finnish,n/a,10,2695,0.6776,0.6698,0.0278,-0.023,0.5666,0.6976,0.0191,0.5918,0.0299
mbert,subj_position,sent,french,n/a,10,2187,0.6776,0.6698,0.0869,-0.0091,0.3444,0.7567,0.0072,0.585,0.0129
mbert,subj_position,sent,german,n/a,10,1504,0.6776,0.6698,0.0576,-0.0106,0.5326,0.7274,0.0196,0.6061,0.0353
mbert,subj_position,sent,hindi,n/a,10,322,0.6776,0.6698,0.1034,-0.0032,0.338,0.7732,0.0229,0.6432,0.0127
